reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.01,6.173222448244193
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.025,48.396807800337854
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.05,73.776797180776
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.1,98.11268060873648
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.15,113.37278519687108
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.2,125.30967476818724
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.25,135.61503204313715
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.3,144.59011382113036
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.35,151.97224283524005
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.4,160.34778686372223
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.45,169.08276317516254
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.5,178.20933774363994
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.55,188.13648007869176
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.6,199.61777144714225
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.65,211.32365362369268
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.7,225.83621068958314
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.75,244.29250245007276
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.8,268.74215507078765
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.85,294.66631537470744
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.9,331.8079999069344
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.95,427.6309684236355
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.975,703.6514971808257
2025-11-22,wk inc flu hosp,0,2025-11-29,06,quantile,0.99,946.456636086425
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.01,5.438957978834492
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.025,10.30292235563541
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.05,19.385613597594535
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.1,27.24083023383123
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.15,32.944697252257
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.2,45.150275968923154
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.25,49.879839904496585
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.3,56.96585576870947
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.35,63.57949532106839
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.4,70.58566711243955
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.45,77.62572862176653
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.5,84.06455172590107
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.55,90.27040543286007
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.6,96.29616446866858
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.65,102.18792743472851
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.7,108.11215563586502
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.75,114.27951263874151
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.8,119.40564927452252
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.85,126.88879648207666
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.9,136.83792119327651
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.95,152.69754345288192
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.975,169.7479609159141
2025-11-22,wk inc flu hosp,0,2025-11-29,08,quantile,0.99,200.74626181876516
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.01,0.231254269953635
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.025,0.8447783658540355
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.05,4.81738885823528
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.1,8.960119450466758
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.15,12.374077033850652
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.2,13.14022835429432
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.25,16.780301642202282
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.3,21.150599193126027
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.35,24.03162041076392
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.4,26.33785412828231
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.45,28.347210338418595
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.5,30.205219230221353
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.55,31.995925869485358
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.6,33.79131644405327
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.65,35.66615370948161
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.7,37.661620732131695
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.75,39.88848865859597
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.8,42.594159665459294
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.85,46.35967010638693
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.9,51.75970875954283
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.95,63.44773865904269
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.975,74.60658332444079
2025-11-22,wk inc flu hosp,0,2025-11-29,09,quantile,0.99,90.77181068517685
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.01,0
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.025,0
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.05,0.13894890133009064
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.1,0.6200147847615565
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.15,0.8966242570005689
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.2,1.3646082681026677
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.25,1.7299843713636816
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.3,1.858562614563296
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.35,2.2651437598353708
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.4,2.693812824131109
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.45,3.1453709349300736
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.5,3.629777663574454
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.55,4.112633216179107
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.6,4.608956203362382
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.65,5.1407200742989225
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.7,5.747963747705989
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.75,6.482342989305503
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.8,7.348344894599819
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.85,8.435296870436396
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.9,9.900161286163788
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.95,12.134340796675199
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.975,13.74182557731444
2025-11-22,wk inc flu hosp,0,2025-11-29,10,quantile,0.99,15.824047185730175
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.01,0.5428402290199256
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.025,0.8217202483150753
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.05,1.200479668189907
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.1,1.7803680991430872
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.15,2.7799871023944402
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.2,3.862017010959664
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.25,5.123263986310216
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.3,6.756652519502587
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.35,8.036395924739585
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.4,9.17361876192117
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.45,10.178537212702253
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.5,11.151399813901802
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.55,12.087070630741602
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.6,13.011796721953596
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.65,13.976874693611808
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.7,15.011129265812487
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.75,16.13808147583074
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.8,17.29470369112607
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.85,18.860594319412254
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.9,21.161425338059907
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.95,25.143571205965227
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.975,30.784934128400117
2025-11-22,wk inc flu hosp,0,2025-11-29,11,quantile,0.99,37.58077999577335
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.01,18.125172312412626
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.025,82.66841891938137
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.05,122.89154461447363
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.1,183.43130730476076
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.15,230.25909403658372
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.2,252.97706769323185
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.25,294.4751013873911
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.3,335.5146709711085
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.35,363.1931803300344
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.4,384.23330388015665
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.45,420.2565459670592
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.5,456.6224851339083
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.55,490.8104660611569
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.6,522.746215832852
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.65,553.8990972146553
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.7,585.0470174945568
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.75,616.8149153683511
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.8,650.9634844369856
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.85,689.8618726472287
