date,location_name,ili,pred_hosp,true_hosp,scale_factor,population,prelim_hosp,total_hosp
2015-12-19,Montana,0.59652557201736,1.3,NA,1,1104271,14,14
2015-12-26,Montana,2.7031714061752807,6.83,NA,1,1104271,75,75
2016-01-02,Montana,1.7771142105766644,3.57,NA,1,1104271,39,39
2016-01-09,Montana,1.3494333893504193,2.56,NA,1,1104271,28,28
2016-01-16,Montana,0.8130161632077885,1.61,NA,1,1104271,18,18
2016-01-23,Montana,0.3240778169839829,0.96,NA,1,1104271,11,11
2016-01-30,Montana,-0.41629000950869655,0.27,NA,1,1104271,3,3
2016-02-06,Montana,0.14686097126661235,0.77,NA,1,1104271,9,9
2016-02-13,Montana,-0.4200477801303052,0.27,NA,1,1104271,3,3
2016-02-20,Montana,-0.10174882817005977,0.53,NA,1,1104271,6,6
2016-02-27,Montana,-0.39386417825178893,0.29,NA,1,1104271,3,3
2016-03-05,Montana,-0.012051389183721358,0.61,NA,1,1104271,7,7
2016-03-12,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2016-03-19,Montana,-0.5558744242901139,0.17,NA,1,1104271,2,2
2016-03-26,Montana,-0.7892856788964554,0.03,NA,1,1104271,0,0
2016-04-02,Montana,-0.13295272403363198,0.5,NA,1,1104271,6,6
2016-04-09,Montana,-0.8034697110473568,0.02,NA,1,1104271,0,0
2016-04-16,Montana,-0.7939959275048428,0.02,NA,1,1104271,0,0
2016-04-23,Montana,-0.6255755094061862,0.13,NA,1,1104271,1,1
2016-04-30,Montana,-0.7987238583068763,0.02,NA,1,1104271,0,0
2016-05-07,Montana,-0.6381874766521428,0.12,NA,1,1104271,1,1
2016-05-14,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2016-05-21,Montana,-0.6172225982365183,0.13,NA,1,1104271,1,1
2016-05-28,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2016-06-04,Montana,-0.23100915166687983,0.42,NA,1,1104271,5,5
2016-06-11,Montana,-0.6809879409641141,0.09,NA,1,1104271,1,1
2016-06-18,Montana,-0.6466520810785404,0.11,NA,1,1104271,1,1
2016-06-25,Montana,-0.6594366954420297,0.11,NA,1,1104271,1,1
2016-07-02,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2016-07-09,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2016-07-16,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2016-07-23,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2016-07-30,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2016-08-06,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2016-08-13,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2016-08-20,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2016-08-27,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2016-09-03,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2016-09-10,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2016-09-17,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2016-09-24,Montana,-0.5760809907146972,0.16,NA,1,1104271,2,2
2016-10-01,Montana,-0.5639293747713316,0.17,NA,1,1104271,2,2
2016-10-08,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2016-10-15,Montana,-0.6766526372067208,0.1,NA,1,1104271,1,1
2016-10-22,Montana,-0.4771690359886883,0.23,NA,1,1104271,3,3
2016-10-29,Montana,-0.5043563455033481,0.21,NA,1,1104271,2,2
2016-11-05,Montana,-0.2987774076154519,0.36,NA,1,1104271,4,4
2016-11-12,Montana,-0.4389272020341963,0.26,NA,1,1104271,3,3
2016-11-19,Montana,-0.48103094507533267,0.23,NA,1,1104271,3,3
2016-11-26,Montana,-0.46946644545942434,0.24,NA,1,1104271,3,3
2016-12-03,Montana,-0.8130161632077885,0.01,NA,1,1104271,0,0
2016-12-10,Montana,0.23100915166687983,0.86,NA,1,1104271,9,9
2016-12-17,Montana,0.20280722023220593,0.83,NA,1,1104271,9,9
2016-12-24,Montana,1.2019172138092726,2.27,NA,1,1104271,25,25
2016-12-31,Montana,0.7799172904082312,1.56,NA,1,1104271,17,17
2017-01-07,Montana,1.1604168715963568,2.19,NA,1,1104271,24,24
2017-01-14,Montana,1.3580413949754677,2.58,NA,1,1104271,28,28
2017-01-21,Montana,1.4026732899923222,2.67,NA,1,1104271,29,29
2017-01-28,Montana,1.5014401404802735,2.89,NA,1,1104271,32,32
2017-02-04,Montana,1.0171839409889785,1.94,NA,1,1104271,21,21
2017-02-11,Montana,0.28440647025966836,0.92,NA,1,1104271,10,10
2017-02-18,Montana,-0.05511862757493018,0.57,NA,1,1104271,6,6
2017-02-25,Montana,0.2665246668161868,0.9,NA,1,1104271,10,10
2017-03-04,Montana,-0.02582665114578985,0.6,NA,1,1104271,7,7
2017-03-11,Montana,0.4465226153159269,1.11,NA,1,1104271,12,12
2017-03-18,Montana,0.5478553800475058,1.23,NA,1,1104271,14,14
2017-03-25,Montana,0.4733142305021876,1.14,NA,1,1104271,13,13
2017-04-01,Montana,-0.3277087748018007,0.34,NA,1,1104271,4,4
2017-04-08,Montana,-0.36426606124020766,0.31,NA,1,1104271,3,3
2017-04-15,Montana,-0.3605891607473096,0.32,NA,1,1104271,4,4
2017-04-22,Montana,-0.2736668448286422,0.38,NA,1,1104271,4,4
2017-04-29,Montana,-0.16079768672713465,0.48,NA,1,1104271,5,5
2017-05-06,Montana,-0.6297683532886756,0.13,NA,1,1104271,1,1
2017-05-13,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2017-05-20,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2017-05-27,Montana,-0.42381149157892767,0.27,NA,1,1104271,3,3
2017-06-03,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2017-06-10,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2017-06-17,Montana,-0.67233001391042,0.1,NA,1,1104271,1,1
2017-06-24,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2017-07-01,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2017-07-08,Montana,-0.5358923280264526,0.19,NA,1,1104271,2,2
2017-07-15,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2017-07-22,Montana,-0.7206029372644742,0.07,NA,1,1104271,1,1
2017-07-29,Montana,-0.38643325652378613,0.3,NA,1,1104271,3,3
2017-08-05,Montana,-0.2522806082892026,0.4,NA,1,1104271,4,4
2017-08-12,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2017-08-19,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2017-08-26,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2017-09-02,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2017-09-09,Montana,-0.73406013605195,0.06,NA,1,1104271,1,1
2017-09-16,Montana,-0.4351389973345831,0.26,NA,1,1104271,3,3
2017-09-23,Montana,-0.44652261531592674,0.25,NA,1,1104271,3,3
2017-09-30,Montana,-0.7006579830264443,0.08,NA,1,1104271,1,1
2017-10-07,Montana,-0.46179160840855876,0.24,NA,1,1104271,3,3
2017-10-14,Montana,-0.5279594618607981,0.19,NA,1,1104271,2,2
2017-10-21,Montana,-0.14338135042768832,0.49,NA,1,1104271,5,5
2017-10-28,Montana,-0.685336081762122,0.09,NA,1,1104271,1,1
2017-11-04,Montana,-0.2879935860704397,0.37,NA,1,1104271,4,4
2017-11-11,Montana,-0.21336284831168426,0.43,NA,1,1104271,5,5
2017-11-18,Montana,-0.729559737105647,0.06,NA,1,1104271,1,1
2017-11-25,Montana,-0.28082301030303325,0.38,NA,1,1104271,4,4
2017-12-02,Montana,-0.45032997639098465,0.25,NA,1,1104271,3,3
2017-12-09,Montana,-0.44272171607131566,0.25,NA,1,1104271,3,3
2017-12-16,Montana,-0.4313570268422072,0.26,NA,1,1104271,3,3
2017-12-23,Montana,-0.1957827404266123,0.45,NA,1,1104271,5,5
2017-12-30,Montana,-0.14686097126661235,0.49,NA,1,1104271,5,5
2018-01-06,Montana,-0.484900041803291,0.22,NA,1,1104271,2,2
2018-01-13,Montana,-0.6896972185476457,0.09,NA,1,1104271,1,1
2018-01-20,Montana,-0.46562559857291225,0.24,NA,1,1104271,3,3
2018-01-27,Montana,-0.18176235235862634,0.46,NA,1,1104271,5,5
2018-02-03,Montana,-0.23808755512774674,0.41,NA,1,1104271,5,5
2018-02-10,Montana,-0.0948291290977189,0.54,NA,1,1104271,6,6
2018-02-17,Montana,-0.09137100224972455,0.54,NA,1,1104271,6,6
2018-02-24,Montana,-0.17476570593803772,0.47,NA,1,1104271,5,5
2018-03-03,Montana,0.2772431528333085,0.91,NA,1,1104271,10,10
2018-03-10,Montana,-0.0879139677328982,0.54,NA,1,1104271,6,6
2018-03-17,Montana,1.0056988853088922,1.92,NA,1,1104271,21,21
2018-03-24,Montana,0.036161171784594284,0.66,NA,1,1104271,7,7
2018-03-31,Montana,-0.11560319206757678,0.52,NA,1,1104271,6,6
2018-04-07,Montana,0.14338135042768832,0.77,NA,1,1104271,9,9
2018-04-14,Montana,-0.19929375109888794,0.45,NA,1,1104271,5,5
2018-04-21,Montana,0.015494888190748872,0.64,NA,1,1104271,7,7
2018-04-28,Montana,0.17127060974199002,0.79,NA,1,1104271,9,9
2018-05-05,Montana,0.1364272704942392,0.76,NA,1,1104271,8,8
2018-05-12,Montana,-0.5478553800475056,0.18,NA,1,1104271,2,2
2018-05-19,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-05-26,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-06-02,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-06-09,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-06-16,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-06-23,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-06-30,Montana,-0.6339722978278112,0.12,NA,1,1104271,1,1
2018-07-07,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-07-14,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-07-21,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-07-28,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-08-04,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-08-11,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-08-18,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-08-25,Montana,-0.6509017834646107,0.11,NA,1,1104271,1,1
2018-09-01,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-09-08,Montana,-0.642414025263946,0.12,NA,1,1104271,1,1
2018-09-15,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-09-22,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-09-29,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-10-06,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2018-10-13,Montana,-0.1642866451156067,0.48,NA,1,1104271,5,5
2018-10-20,Montana,-0.26295869243523884,0.39,NA,1,1104271,4,4
2018-10-27,Montana,-0.4275812161535174,0.27,NA,1,1104271,3,3
2018-11-03,Montana,-0.5200596823689728,0.2,NA,1,1104271,2,2
2018-11-10,Montana,-0.2487276896369165,0.4,NA,1,1104271,4,4
2018-11-17,Montana,-0.41253810809227714,0.28,NA,1,1104271,3,3
2018-11-24,Montana,-0.40131691276612014,0.29,NA,1,1104271,3,3
2018-12-01,Montana,-0.8178172643411137,0.01,NA,1,1104271,0,0
2018-12-08,Montana,-0.4541438766859258,0.25,NA,1,1104271,3,3
2018-12-15,Montana,-0.27724315283330864,0.38,NA,1,1104271,4,4
2018-12-22,Montana,0.21688662234321138,0.84,NA,1,1104271,9,9
2018-12-29,Montana,-0.22041309152062794,0.43,NA,1,1104271,5,5
2019-01-05,Montana,-0.20808213615499316,0.44,NA,1,1104271,5,5
2019-01-12,Montana,-0.03271595694473881,0.59,NA,1,1104271,7,7
2019-01-19,Montana,0.10867340269499785,0.73,NA,1,1104271,8,8
2019-01-26,Montana,-0.11213762424542992,0.52,NA,1,1104271,6,6
2019-02-02,Montana,0.1260084007770618,0.75,NA,1,1104271,8,8
2019-02-09,Montana,0.19929375109888808,0.82,NA,1,1104271,9,9
2019-02-16,Montana,-0.512192225743679,0.21,NA,1,1104271,2,2
2019-02-23,Montana,-0.18876790804328739,0.45,NA,1,1104271,5,5
2019-03-02,Montana,-0.4050516297026466,0.28,NA,1,1104271,3,3
2019-03-09,Montana,-0.266524666816187,0.39,NA,1,1104271,4,4
2019-03-16,Montana,-0.16777760449067736,0.47,NA,1,1104271,5,5
2019-03-23,Montana,-0.7522128338806366,0.05,NA,1,1104271,1,1
2019-03-30,Montana,-0.2239423038928173,0.43,NA,1,1104271,5,5
2019-04-06,Montana,-0.375326604528788,0.31,NA,1,1104271,3,3
2019-04-13,Montana,-0.7072749903350606,0.08,NA,1,1104271,1,1
2019-04-20,Montana,-0.5240054844322781,0.2,NA,1,1104271,2,2
2019-04-27,Montana,-0.7385754517195061,0.06,NA,1,1104271,1,1
2019-05-04,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-05-11,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-05-18,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-05-25,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-06-01,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-06-08,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-06-15,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-06-22,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-06-29,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-07-06,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-07-13,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-07-20,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-07-27,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-08-03,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-08-10,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-08-17,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-08-24,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-08-31,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-09-07,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-09-14,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-09-21,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-09-28,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2019-10-05,Montana,-0.3716347195752071,0.31,NA,1,1104271,3,3
2019-10-12,Montana,-0.6680199168120758,0.1,NA,1,1104271,1,1
2019-10-19,Montana,-0.6940715126873471,0.08,NA,1,1104271,1,1
2019-10-26,Montana,-0.7161461678217437,0.07,NA,1,1104271,1,1
2019-11-02,Montana,-0.28440647025966814,0.38,NA,1,1104271,4,4
2019-11-09,Montana,-0.4733142305021876,0.23,NA,1,1104271,3,3
2019-11-16,Montana,-0.5438590626589126,0.18,NA,1,1104271,2,2
2019-11-23,Montana,-0.2168866223432112,0.43,NA,1,1104271,5,5
2019-11-30,Montana,-0.5679705797716044,0.17,NA,1,1104271,2,2
2019-12-07,Montana,-0.5518604662263232,0.18,NA,1,1104271,2,2
2019-12-14,Montana,-0.5842294741371722,0.16,NA,1,1104271,2,2
2019-12-21,Montana,-0.6551632737855763,0.11,NA,1,1104271,1,1
2019-12-28,Montana,-0.3386278363617838,0.33,NA,1,1104271,4,4
2020-01-04,Montana,-0.5082703845711698,0.21,NA,1,1104271,2,2
2020-01-11,Montana,0.3313440582463152,0.97,NA,1,1104271,11,11
2020-01-18,Montana,0.1852639936536548,0.81,NA,1,1104271,9,9
2020-01-25,Montana,-0.0017215862038781175,0.62,NA,1,1104271,7,7
2020-02-01,Montana,0.42381149157892756,1.08,NA,1,1104271,12,12
2020-02-08,Montana,0.08100300786232448,0.7,NA,1,1104271,8,8
2020-02-15,Montana,0.0948291290977189,0.72,NA,1,1104271,8,8
2020-02-22,Montana,0.2593960587608516,0.89,NA,1,1104271,10,10
2020-02-29,Montana,0.67233001391042,1.4,NA,1,1104271,15,15
2020-03-07,Montana,0.12253853745242639,0.74,NA,1,1104271,8,8
2020-03-14,Montana,-0.04649955606744534,0.58,NA,1,1104271,6,6
2020-03-21,Montana,-0.05511862757493018,0.57,NA,1,1104271,6,6
2020-03-28,Montana,-0.09828839034866158,0.53,NA,1,1104271,6,6
2020-04-04,Montana,0.10174882817005963,0.72,NA,1,1104271,8,8
2020-04-11,Montana,0.17826293833050047,0.8,NA,1,1104271,9,9
2020-04-18,Montana,-0.31682864650109077,0.35,NA,1,1104271,4,4
2020-04-25,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-05-02,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-05-09,Montana,-0.7117035778682552,0.07,NA,1,1104271,1,1
2020-05-16,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-05-23,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-05-30,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-06-06,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-06-13,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-06-20,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-06-27,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-07-04,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-07-11,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-07-18,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-07-25,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-08-01,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-08-08,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-08-15,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-08-22,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-08-29,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-09-05,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-09-12,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-09-19,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-09-26,Montana,-1.2645185803319383,0,NA,1,1104271,0,0
2020-10-03,Montana,0.3204511267538233,0.96,NA,1,1104271,11,11
2020-10-10,Montana,0.19578274042661217,0.82,NA,1,1104271,9,9
2020-10-17,Montana,0.45032997639098477,1.11,NA,1,1104271,12,12
2020-10-24,Montana,0.24163121310022354,0.87,NA,1,1104271,10,10
2020-10-31,Montana,0.435138997334583,1.09,NA,1,1104271,12,12
2020-11-07,Montana,0.2558367144051803,0.88,NA,1,1104271,10,10
2020-11-14,Montana,0.44272171607131544,1.1,NA,1,1104271,12,12
2020-11-21,Montana,1.0645316773694207,2.02,NA,1,1104271,22,22
2020-11-28,Montana,0.6680199168120758,1.4,NA,1,1104271,15,15
2020-12-05,Montana,0.3753266045287882,1.02,NA,1,1104271,11,11
2020-12-12,Montana,0.6809879409641141,1.41,NA,1,1104271,16,16
2020-12-19,Montana,0.7613826096864256,1.53,NA,1,1104271,17,17
2020-12-26,Montana,1.545386733715129,2.99,NA,1,1104271,33,33
2021-01-02,Montana,1.3159619525707256,2.49,NA,1,1104271,27,27
2021-01-09,Montana,1.260698256349684,2.38,NA,1,1104271,26,26
2021-01-16,Montana,1.3078208931180362,2.48,NA,1,1104271,27,27
2021-01-23,Montana,1.4805134885219124,2.84,NA,1,1104271,31,31
2021-01-30,Montana,1.6435232193922187,3.23,NA,1,1104271,36,36
2021-02-06,Montana,1.848289737409988,3.76,NA,1,1104271,42,42
2021-02-13,Montana,1.9085615089229544,3.93,NA,1,1104271,43,43
2021-02-20,Montana,2.149517421451915,4.67,NA,1,1104271,52,52
2021-02-27,Montana,1.9766878672442763,4.13,NA,1,1104271,46,46
2021-03-06,Montana,1.8296139096184754,3.71,NA,1,1104271,41,41
2021-03-13,Montana,1.88770225062538,3.87,NA,1,1104271,43,43
2021-03-20,Montana,1.5804187998749621,3.07,NA,1,1104271,34,34
2021-03-27,Montana,1.4602158184363543,2.8,NA,1,1104271,31,31
2021-04-03,Montana,1.0114247364175881,1.93,NA,1,1104271,21,21
2021-04-10,Montana,0.9129597016829479,1.76,NA,1,1104271,19,19
2021-04-17,Montana,0.6766526372067208,1.41,NA,1,1104271,16,16
2021-04-24,Montana,0.625575509406186,1.34,NA,1,1104271,15,15
2021-05-01,Montana,0.3642660612402078,1.01,NA,1,1104271,11,11
2021-05-08,Montana,0.41629000950869655,1.07,NA,1,1104271,12,12
2021-05-15,Montana,0.5883182750395474,1.29,NA,1,1104271,14,14
2021-05-22,Montana,0.58015041732281325,1.28,NA,1,1104271,14,14
2021-05-29,Montana,0.38643325652378613,1.03,NA,1,1104271,11,11
2021-06-05,Montana,0.5043563455033481,1.18,NA,1,1104271,13,13
2021-06-12,Montana,0.34227644932452267,0.98,NA,1,1104271,11,11
2021-06-19,Montana,0.005164779021971287,0.63,NA,1,1104271,7,7
2021-06-26,Montana,-0.0740959146877185,0.56,NA,1,1104271,6,6
2021-07-03,Montana,NA,NA,0,1,1104271,0,0
2021-07-10,Montana,NA,NA,0,1,1104271,0,0
2021-07-17,Montana,NA,NA,0,1,1104271,0,0
2021-07-24,Montana,NA,NA,0,1,1104271,0,0
2021-07-31,Montana,NA,NA,0,1,1104271,0,0
2021-08-07,Montana,NA,NA,0,1,1104271,0,0
2021-08-14,Montana,NA,NA,0,1,1104271,0,0
2021-08-21,Montana,NA,NA,0,1,1104271,0,0
2021-08-28,Montana,NA,NA,0,1,1104271,0,0
2021-09-04,Montana,NA,NA,0,1,1104271,0,0
2021-09-11,Montana,NA,NA,1,1,1104271,1,1
2021-09-18,Montana,NA,NA,7,1,1104271,7,7
2021-09-25,Montana,NA,NA,0,1,1104271,0,0
2021-10-02,Montana,NA,NA,0,1,1104271,0,0
2021-10-09,Montana,NA,NA,0,1,1104271,0,0
2021-10-16,Montana,NA,NA,0,1,1104271,0,0
2021-10-23,Montana,NA,NA,0,1,1104271,0,0
2021-10-30,Montana,NA,NA,0,1,1104271,0,0
2021-11-06,Montana,NA,NA,0,1,1104271,0,0
2021-11-13,Montana,NA,NA,0,1,1104271,0,0
2021-11-20,Montana,NA,NA,0,1,1104271,0,0
2021-11-27,Montana,NA,NA,0,1,1104271,0,0
2021-12-04,Montana,NA,NA,0,1,1104271,0,0
2021-12-11,Montana,NA,NA,1,1,1104271,1,1
2021-12-18,Montana,NA,NA,3,1,1104271,3,3
2021-12-25,Montana,NA,NA,3,1,1104271,3,3
2022-01-01,Montana,NA,NA,17,1,1104271,17,17
2022-01-08,Montana,NA,NA,21,1,1104271,21,21
2022-01-15,Montana,NA,NA,13,1,1104271,13,13
2022-01-22,Montana,NA,NA,13,1,1104271,13,13
2022-01-29,Montana,NA,NA,5,1,1104271,5,5
2022-02-05,Montana,NA,NA,10,1,1104271,10,10
2022-02-12,Montana,NA,NA,13,1,1104271,13,13
2022-02-19,Montana,NA,NA,9,1,1104271,9,9
2022-02-26,Montana,NA,NA,15,1,1104271,15,15
2022-03-05,Montana,NA,NA,19,1,1104271,19,19
2022-03-12,Montana,NA,NA,15,1,1104271,15,15
2022-03-19,Montana,NA,NA,17,1,1104271,17,17
2022-03-26,Montana,NA,NA,21,1,1104271,21,21
2022-04-02,Montana,NA,NA,36,1,1104271,36,36
2022-04-09,Montana,NA,NA,18,1,1104271,18,18
2022-04-16,Montana,NA,NA,18,1,1104271,18,18
2022-04-23,Montana,NA,NA,19,1,1104271,19,19
2022-04-30,Montana,NA,NA,17,1,1104271,17,17
2022-05-07,Montana,NA,NA,21,1,1104271,21,21
2022-05-14,Montana,NA,NA,11,1,1104271,11,11
2022-05-21,Montana,NA,NA,7,1,1104271,7,7
2022-05-28,Montana,NA,NA,14,1,1104271,14,14
2022-06-04,Montana,NA,NA,23,1,1104271,23,23
2022-06-11,Montana,NA,NA,10,1,1104271,10,10
2022-06-18,Montana,NA,NA,1,1,1104271,1,1
2022-06-25,Montana,NA,NA,0,1,1104271,0,0
2022-07-02,Montana,NA,NA,4,1,1104271,4,4
2022-07-09,Montana,NA,NA,2,1,1104271,2,2
2022-07-16,Montana,NA,NA,2,1,1104271,2,2
2022-07-23,Montana,NA,NA,0,1,1104271,0,0
2022-07-30,Montana,NA,NA,0,1,1104271,0,0
2022-08-06,Montana,NA,NA,0,1,1104271,0,0
2022-08-13,Montana,NA,NA,0,1,1104271,0,0
2022-08-20,Montana,NA,NA,1,1,1104271,1,1
2022-08-27,Montana,NA,NA,0,1,1104271,0,0
2022-09-03,Montana,NA,NA,0,1,1104271,0,0
2022-09-10,Montana,NA,NA,0,1,1104271,0,0
2022-09-17,Montana,NA,NA,1,1,1104271,1,1
2022-09-24,Montana,NA,NA,0,1,1104271,0,0
2022-10-01,Montana,NA,NA,2,1,1104271,2,2
2022-10-08,Montana,NA,NA,0,1,1104271,0,0
2022-10-15,Montana,NA,NA,0,1,1104271,0,0
2022-10-22,Montana,NA,NA,0,1,1104271,0,0
2022-10-29,Montana,NA,NA,3,1,1104271,3,3
2022-11-05,Montana,NA,NA,6,1,1104271,6,6
2022-11-12,Montana,NA,NA,11,1,1104271,11,11
2022-11-19,Montana,NA,NA,13,1,1104271,13,13
2022-11-26,Montana,NA,NA,44,1,1104271,44,44
2022-12-03,Montana,NA,NA,67,1,1104271,67,67
2022-12-10,Montana,NA,NA,103,1,1104271,103,103
2022-12-17,Montana,NA,NA,99,1,1104271,99,99
2022-12-24,Montana,NA,NA,60,1,1104271,60,60
2022-12-31,Montana,NA,NA,92,1,1104271,92,92
2023-01-07,Montana,NA,NA,60,1,1104271,60,60
2023-01-14,Montana,NA,NA,39,1,1104271,39,39
2023-01-21,Montana,NA,NA,16,1,1104271,16,16
2023-01-28,Montana,NA,NA,9,1,1104271,9,9
2023-02-04,Montana,NA,NA,9,1,1104271,9,9
2023-02-11,Montana,NA,NA,2,1,1104271,2,2
2023-02-18,Montana,NA,NA,6,1,1104271,6,6
2023-02-25,Montana,NA,NA,3,1,1104271,3,3
2023-03-04,Montana,NA,NA,6,1,1104271,6,6
2023-03-11,Montana,NA,NA,3,1,1104271,3,3
2023-03-18,Montana,NA,NA,2,1,1104271,2,2
2023-03-25,Montana,NA,NA,1,1,1104271,1,1
2023-04-01,Montana,NA,NA,1,1,1104271,1,1
2023-04-08,Montana,NA,NA,0,1,1104271,0,0
2023-04-15,Montana,NA,NA,0,1,1104271,0,0
2023-04-22,Montana,NA,NA,2,1,1104271,2,2
2023-04-29,Montana,NA,NA,0,1,1104271,0,0
2023-05-06,Montana,NA,NA,0,1,1104271,0,0
2023-05-13,Montana,NA,NA,0,1,1104271,0,0
2023-05-20,Montana,NA,NA,2,1,1104271,2,2
2023-05-27,Montana,NA,NA,3,1,1104271,3,3
2023-06-03,Montana,NA,NA,0,1,1104271,0,0
2023-06-10,Montana,NA,NA,2,1,1104271,2,2
2023-06-17,Montana,NA,NA,2,1,1104271,2,2
2023-06-24,Montana,NA,NA,1,1,1104271,1,1
2023-07-01,Montana,NA,NA,1,1,1104271,1,1
2023-07-08,Montana,NA,NA,0,1,1104271,0,0
2023-07-15,Montana,NA,NA,1,1,1104271,1,1
2023-07-22,Montana,NA,NA,0,1,1104271,0,0
2023-07-29,Montana,NA,NA,0,1,1104271,0,0
2023-08-05,Montana,NA,NA,0,1,1104271,0,0
2023-08-12,Montana,NA,NA,0,1,1104271,0,0
2023-08-19,Montana,NA,NA,0,1,1104271,0,0
