location_name,date,ili,pred_hosp,true_hosp,scale_factor,population,prelim_hosp,total_hosp
New Mexico,2011-12-03,NA,NA,NA,1,2115877,NA,NA
New Mexico,2011-12-10,NA,NA,NA,1,2115877,NA,NA
New Mexico,2011-12-17,NA,NA,NA,1,2115877,NA,NA
New Mexico,2011-12-24,NA,NA,NA,1,2115877,NA,NA
New Mexico,2011-12-31,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-01-07,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-01-14,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-01-21,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-01-28,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-02-04,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-02-11,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-02-18,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-02-25,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-03-03,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-03-10,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-03-17,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-03-24,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-03-31,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-04-07,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-04-14,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-04-21,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-04-28,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-05-05,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-05-12,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-05-19,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-05-26,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-06-02,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-06-09,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-06-16,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-06-23,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-06-30,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-07-07,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-07-14,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-07-21,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-07-28,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-08-04,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-08-11,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-08-18,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-08-25,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-09-01,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-09-08,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-09-15,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-09-22,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-09-29,NA,NA,NA,1,2115877,NA,NA
New Mexico,2012-10-06,0.09965957312583405,0.76,NA,1,2115877,16,16
New Mexico,2012-10-13,-0.02567891174211927,0.64,NA,1,2115877,14,14
New Mexico,2012-10-20,-0.22988411757923208,0.45,NA,1,2115877,10,10
New Mexico,2012-10-27,0.23318082010067995,0.91,NA,1,2115877,19,19.000000000000004
New Mexico,2012-11-03,0.25301569877503743,0.93,NA,1,2115877,20,20
New Mexico,2012-11-10,0.24970317663815428,0.93,NA,1,2115877,20,20
New Mexico,2012-11-17,0.4763812124769611,1.2,NA,1,2115877,25,25
New Mexico,2012-11-24,0.5421603217718871,1.29,NA,1,2115877,27,27
New Mexico,2012-12-01,0.4727891209922672,1.2,NA,1,2115877,25,25
New Mexico,2012-12-08,0.2035970816566941,0.87,NA,1,2115877,18,18
New Mexico,2012-12-15,0.430140459919927,1.14,NA,1,2115877,24,24
New Mexico,2012-12-22,0.68967764517237,1.49,NA,1,2115877,32,32
New Mexico,2012-12-29,0.81314808075658,1.68,NA,1,2115877,36,36
New Mexico,2013-01-05,0.5236641366151948,1.26,NA,1,2115877,27,27
New Mexico,2013-01-12,0.4871947033601603,1.21,NA,1,2115877,26,26
New Mexico,2013-01-19,0.7649485591945349,1.61,NA,1,2115877,34,34
New Mexico,2013-01-26,1.2225204283550797,2.41,NA,1,2115877,51,51
New Mexico,2013-02-02,1.3007563439573584,2.57,NA,1,2115877,54,54
New Mexico,2013-02-09,1.1387641541539342,2.24,NA,1,2115877,47,47
New Mexico,2013-02-16,1.4402101991474276,2.87,NA,1,2115877,61,61
New Mexico,2013-02-23,1.2714034743542735,2.51,NA,1,2115877,53,53
New Mexico,2013-03-02,1.1265727272854085,2.22,NA,1,2115877,47,47
New Mexico,2013-03-09,0.7692559913150853,1.61,NA,1,2115877,34,34
New Mexico,2013-03-16,0.726798255588794,1.55,NA,1,2115877,33,33
New Mexico,2013-03-23,0.4692031196411089,1.19,NA,1,2115877,25,25
New Mexico,2013-03-30,0.4126029122518123,1.12,NA,1,2115877,24,24
New Mexico,2013-04-06,0.19704795232910352,0.87,NA,1,2115877,18,18
New Mexico,2013-04-13,-0.19050726380271707,0.49,NA,1,2115877,10,10
New Mexico,2013-04-20,-0.0932106225012459,0.58,NA,1,2115877,12,12
New Mexico,2013-04-27,-0.167677004272435,0.51,NA,1,2115877,11,11
New Mexico,2013-05-04,-0.25301569877503743,0.43,NA,1,2115877,9,9
New Mexico,2013-05-11,-0.17093284708359405,0.51,NA,1,2115877,11,11
New Mexico,2013-05-18,-0.3368425498459885,0.37,NA,1,2115877,8,8
New Mexico,2013-05-25,-0.2929946403503234,0.4,NA,1,2115877,8,8
New Mexico,2013-06-01,-0.3334476298202327,0.37,NA,1,2115877,8,8
New Mexico,2013-06-08,-0.5458817164191746,0.21,NA,1,2115877,4,3.9999999999999996
New Mexico,2013-06-15,-0.38826044843463836,0.33,NA,1,2115877,7,7
New Mexico,2013-06-22,-1.487041535366884,0,NA,1,2115877,0,0
New Mexico,2013-06-29,-1.547930940076789,0,NA,1,2115877,0,0
New Mexico,2013-07-06,-0.8176232574553566,0.03,NA,1,2115877,1,1
New Mexico,2013-07-13,-1.2859414154843831,0,NA,1,2115877,0,0
New Mexico,2013-07-20,-0.7779139932047423,0.05,NA,1,2115877,1,1.0000000000000002
New Mexico,2013-07-27,-1.293313397383447,0,NA,1,2115877,0,0
New Mexico,2013-08-03,-1.2431069499066343,0,NA,1,2115877,0,1.214306433183765e-16
New Mexico,2013-08-10,-1.2642342341146433,0,NA,1,2115877,0,0
New Mexico,2013-08-17,-0.8916151783206722,0,NA,1,2115877,0,1.8214596497756474e-16
New Mexico,2013-08-24,-0.822114869100539,0.03,NA,1,2115877,1,1
New Mexico,2013-08-31,-0.07066802212728993,0.6,NA,1,2115877,13,12.999999999999998
New Mexico,2013-09-07,-0.31990586368557633,0.38,NA,1,2115877,8,8
New Mexico,2013-09-14,-0.24639339218820325,0.44,NA,1,2115877,9,8.999999999999998
New Mexico,2013-09-21,-0.4656231418489504,0.27,NA,1,2115877,6,6
New Mexico,2013-09-28,0,0.66,NA,1,2115877,14,14
New Mexico,2013-10-05,-0.16117061178372588,0.51,NA,1,2115877,11,11
New Mexico,2013-10-12,-0.49443539844691786,0.25,NA,1,2115877,5,5.000000000000002
New Mexico,2013-10-19,-0.07710460090480573,0.59,NA,1,2115877,12,12
New Mexico,2013-10-26,0.10288558660907428,0.77,NA,1,2115877,16,16
New Mexico,2013-11-02,0.3402413566008015,1.03,NA,1,2115877,22,22
New Mexico,2013-11-09,-0.08032407191954652,0.59,NA,1,2115877,12,12
New Mexico,2013-11-16,0.5533473143183596,1.3,NA,1,2115877,28,28
New Mexico,2013-11-23,0.6298247984750097,1.41,NA,1,2115877,30,30
New Mexico,2013-11-30,0.3813481326978483,1.08,NA,1,2115877,23,23
New Mexico,2013-12-07,0.18397471523781245,0.85,NA,1,2115877,18,18
New Mexico,2013-12-14,-0.04816128047086833,0.62,NA,1,2115877,13,13
New Mexico,2013-12-21,0.3607185460117306,1.06,NA,1,2115877,22,22.000000000000004
New Mexico,2013-12-28,0.47997946132410363,1.2,NA,1,2115877,25,25
New Mexico,2014-01-04,0.35046158162697544,1.04,NA,1,2115877,22,22
New Mexico,2014-01-11,0.17745000830524066,0.85,NA,1,2115877,18,18
New Mexico,2014-01-18,0.06101855703219031,0.72,NA,1,2115877,15,15.000000000000002
New Mexico,2014-01-25,0.35387642145961073,1.05,NA,1,2115877,22,22
New Mexico,2014-02-01,0.3334476298202328,1.02,NA,1,2115877,22,22
New Mexico,2014-02-08,0.1222653655735917,0.79,NA,1,2115877,17,17
New Mexico,2014-02-15,0.3917235547548384,1.09,NA,1,2115877,23,23
New Mexico,2014-02-22,0.5163158858752854,1.25,NA,1,2115877,26,26
New Mexico,2014-03-01,0.7393951384703488,1.57,NA,1,2115877,33,33
New Mexico,2014-03-08,0.48358393542809747,1.21,NA,1,2115877,26,26
New Mexico,2014-03-15,0.6142464290744291,1.39,NA,1,2115877,29,29
New Mexico,2014-03-22,0.3778988162586988,1.08,NA,1,2115877,23,23
New Mexico,2014-03-29,0.20032144298934282,0.87,NA,1,2115877,18,18
New Mexico,2014-04-05,0.4266225239877945,1.14,NA,1,2115877,24,24
New Mexico,2014-04-12,0.3744539901388764,1.07,NA,1,2115877,23,23
New Mexico,2014-04-19,0.08032407191954666,0.74,NA,1,2115877,16,16
New Mexico,2014-04-26,-0.18723999072827804,0.49,NA,1,2115877,10,10
New Mexico,2014-05-03,-0.4161001123357486,0.3,NA,1,2115877,6,6
New Mexico,2014-05-10,-0.5089954095652919,0.23,NA,1,2115877,5,5
New Mexico,2014-05-17,-0.58733575369889,0.18,NA,1,2115877,4,4
New Mexico,2014-05-24,-0.06745084696960295,0.6,NA,1,2115877,13,13.000000000000002
New Mexico,2014-05-31,-0.4266225239877945,0.3,NA,1,2115877,6,6
New Mexico,2014-06-07,-0.131972046425954,0.54,NA,1,2115877,11,11.000000000000002
New Mexico,2014-06-14,-0.30306045512737145,0.39,NA,1,2115877,8,8
New Mexico,2014-06-21,-1.079399371251653,0,NA,1,2115877,0,0
New Mexico,2014-06-28,-0.00962868248494138,0.65,NA,1,2115877,14,14
New Mexico,2014-07-05,-0.7692559913150853,0.06,NA,1,2115877,1,0.9999999999999996
New Mexico,2014-07-12,-0.25964912009924523,0.43,NA,1,2115877,9,9
New Mexico,2014-07-19,0.16767700427243512,0.84,NA,1,2115877,18,18.000000000000004
New Mexico,2014-07-26,-0.5608438815280912,0.2,NA,1,2115877,4,4
New Mexico,2014-08-02,-0.13845002537776194,0.53,NA,1,2115877,11,10.999999999999996
New Mexico,2014-08-09,0.1416911778834666,0.81,NA,1,2115877,17,17
New Mexico,2014-08-16,-0.4692031196411087,0.26,NA,1,2115877,6,6.000000000000002
New Mexico,2014-08-23,0.11257019113791637,0.78,NA,1,2115877,17,17
New Mexico,2014-08-30,0.30306045512737145,0.99,NA,1,2115877,21,21
New Mexico,2014-09-06,0.10934086123305368,0.77,NA,1,2115877,16,16
New Mexico,2014-09-13,0.15791998952287087,0.83,NA,1,2115877,18,18
New Mexico,2014-09-20,0.31990586368557633,1.01,NA,1,2115877,21,21
New Mexico,2014-09-27,0.13845002537776194,0.8,NA,1,2115877,17,17
New Mexico,2014-10-04,-0.4871947033601605,0.25,NA,1,2115877,5,5
New Mexico,2014-10-11,-0.4091107512151509,0.31,NA,1,2115877,7,6.999999999999998
New Mexico,2014-10-18,-0.9759983118646248,0,NA,1,2115877,0,0
New Mexico,2014-10-25,-0.3917235547548386,0.32,NA,1,2115877,7,7
New Mexico,2014-11-01,-0.799819089914417,0.04,NA,1,2115877,1,1
New Mexico,2014-11-08,-0.21343726670003335,0.47,NA,1,2115877,10,10
New Mexico,2014-11-15,0.057803375169580104,0.72,NA,1,2115877,15,15
New Mexico,2014-11-22,0.16442293795834734,0.83,NA,1,2115877,18,18
New Mexico,2014-11-29,0.05458879073377208,0.72,NA,1,2115877,15,15
New Mexico,2014-12-06,-0.08998761706056596,0.58,NA,1,2115877,12,12
New Mexico,2014-12-13,0.3572953928969068,1.05,NA,1,2115877,22,22
New Mexico,2014-12-20,0.5570916844463074,1.31,NA,1,2115877,28,28
New Mexico,2014-12-27,1.569560966177627,3.18,NA,1,2115877,67,67
New Mexico,2015-01-03,1.2361865082020438,2.44,NA,1,2115877,52,52
New Mexico,2015-01-10,1.0510974646295186,2.08,NA,1,2115877,44,44
New Mexico,2015-01-17,1.1085933833417219,2.19,NA,1,2115877,46,46
New Mexico,2015-01-24,1.3963403255087037,2.77,NA,1,2115877,59,59
New Mexico,2015-01-31,1.1958524048702799,2.36,NA,1,2115877,50,50
New Mexico,2015-02-07,0.8042462005107625,1.67,NA,1,2115877,35,35
New Mexico,2015-02-14,0.7309843168476278,1.55,NA,1,2115877,33,33
New Mexico,2015-02-21,0.6534839982376974,1.44,NA,1,2115877,30,30
New Mexico,2015-02-28,0.5384464202928687,1.28,NA,1,2115877,27,27
New Mexico,2015-03-07,0.11903240867001287,0.78,NA,1,2115877,17,17
New Mexico,2015-03-14,0.25633099953993127,0.93,NA,1,2115877,20,19.999999999999996
New Mexico,2015-03-21,-0.18397471523781259,0.49,NA,1,2115877,10,10
New Mexico,2015-03-28,-0.37445399013887626,0.34,NA,1,2115877,7,7
New Mexico,2015-04-04,-0.5646039914038092,0.19,NA,1,2115877,4,4
New Mexico,2015-04-11,-0.8311482507475438,0.02,NA,1,2115877,0,0
New Mexico,2015-04-18,-0.47997946132410363,0.26,NA,1,2115877,6,6
New Mexico,2015-04-25,-0.6694616688536218,0.12,NA,1,2115877,3,3
New Mexico,2015-05-02,-0.7309843168476278,0.08,NA,1,2115877,2,2
New Mexico,2015-05-09,-0.5683721009057735,0.19,NA,1,2115877,4,4
New Mexico,2015-05-16,-0.81314808075658,0.03,NA,1,2115877,1,1
New Mexico,2015-05-23,-0.31315707094645684,0.38,NA,1,2115877,8,7.999999999999998
New Mexico,2015-05-30,-1.7929347711878294,0,NA,1,2115877,0,0
New Mexico,2015-06-06,-0.5570916844463073,0.2,NA,1,2115877,4,4
New Mexico,2015-06-13,-0.8086891301944984,0.04,NA,1,2115877,1,1
New Mexico,2015-06-20,-1.3630863007324734,0,NA,1,2115877,0,5.551115123125783e-17
New Mexico,2015-06-27,-1.9390372791860775,0,NA,1,2115877,0,0
New Mexico,2015-07-04,-0.9968815193553521,0,NA,1,2115877,0,0
New Mexico,2015-07-11,-1.4493240095712425,0,NA,1,2115877,0,0
New Mexico,2015-07-18,-1.1573752580431258,0,NA,1,2115877,0,0
New Mexico,2015-07-25,-1.4402101991474276,0,NA,1,2115877,0,0
New Mexico,2015-08-01,-0.9255622954794374,0,NA,1,2115877,0,4.2690460541616737e-19
New Mexico,2015-08-08,-0.8266231281397207,0.02,NA,1,2115877,0,0
New Mexico,2015-08-15,-1.3712581578813547,0,NA,1,2115877,0,4.553649124439119e-18
New Mexico,2015-08-22,-0.8868492809751833,0,NA,1,2115877,0,0
New Mexico,2015-08-29,-0.9811789932291329,0,NA,1,2115877,0,6.071532165918825e-17
New Mexico,2015-09-05,-0.6416095039816206,0.14,NA,1,2115877,3,3
New Mexico,2015-09-12,-0.36071854601173037,0.35,NA,1,2115877,7,7
New Mexico,2015-09-19,-0.1222653655735917,0.55,NA,1,2115877,12,12
New Mexico,2015-09-26,0.31652966522066356,1,NA,1,2115877,21,21
New Mexico,2015-10-03,-0.11257019113791637,0.56,NA,1,2115877,12,12
New Mexico,2015-10-10,-0.12549960090472947,0.55,NA,1,2115877,12,12
New Mexico,2015-10-17,-0.21015495524067832,0.47,NA,1,2115877,10,10
New Mexico,2015-10-24,-0.11580069541907351,0.55,NA,1,2115877,12,12
New Mexico,2015-10-31,-0.03531196083143429,0.63,NA,1,2115877,13,13
New Mexico,2015-11-07,0.02567891174211927,0.69,NA,1,2115877,15,15
New Mexico,2015-11-14,0.22329816272057515,0.9,NA,1,2115877,19,19
New Mexico,2015-11-21,0.2829584254461042,0.96,NA,1,2115877,20,20
New Mexico,2015-11-28,0.23648005884568346,0.91,NA,1,2115877,19,19
New Mexico,2015-12-05,0.18723999072827804,0.86,NA,1,2115877,18,18
New Mexico,2015-12-12,0.41610011233574884,1.12,NA,1,2115877,24,24
New Mexico,2015-12-19,0.7478585947633022,1.58,NA,1,2115877,33,33
New Mexico,2015-12-26,1.278638664647383,2.52,NA,1,2115877,53,53
New Mexico,2016-01-02,1.477414130416639,2.96,NA,1,2115877,63,63
New Mexico,2016-01-09,1.3712581578813552,2.72,NA,1,2115877,58,58
New Mexico,2016-01-16,1.2500874448553165,2.46,NA,1,2115877,52,52
New Mexico,2016-01-23,1.0290480285534147,2.04,NA,1,2115877,43,43
New Mexico,2016-01-30,1.0345132477205745,2.05,NA,1,2115877,43,43
New Mexico,2016-02-06,0.701943389003874,1.51,NA,1,2115877,32,32
New Mexico,2016-02-13,0.970843694209558,1.94,NA,1,2115877,41,41
New Mexico,2016-02-20,0.5911537423215038,1.35,NA,1,2115877,29,29
New Mexico,2016-02-27,0.22988411757923222,0.9,NA,1,2115877,19,19
New Mexico,2016-03-05,0.03531196083143429,0.7,NA,1,2115877,15,15
New Mexico,2016-03-12,0.06745084696960307,0.73,NA,1,2115877,15,15
New Mexico,2016-03-19,0.03852366135163386,0.7,NA,1,2115877,15,15
New Mexico,2016-03-26,0.04494828790771793,0.71,NA,1,2115877,15,15
New Mexico,2016-04-02,-0.05780337516958024,0.61,NA,1,2115877,13,13
New Mexico,2016-04-09,0.08676554612141982,0.75,NA,1,2115877,16,16
New Mexico,2016-04-16,-0.16442293795834734,0.51,NA,1,2115877,11,11
New Mexico,2016-04-23,-0.08676554612141982,0.58,NA,1,2115877,12,12
New Mexico,2016-04-30,-0.11903240867001301,0.55,NA,1,2115877,12,12
New Mexico,2016-05-07,-0.32328571262011585,0.38,NA,1,2115877,8,8
New Mexico,2016-05-14,-0.2167218792587772,0.47,NA,1,2115877,10,10
New Mexico,2016-05-21,0.09643459648537277,0.76,NA,1,2115877,16,16
New Mexico,2016-05-28,-0.2035970816566941,0.48,NA,1,2115877,10,10
New Mexico,2016-06-04,-0.27295063172311207,0.42,NA,1,2115877,9,9
New Mexico,2016-06-11,-1.0345132477205745,0,NA,1,2115877,0,0
New Mexico,2016-06-18,-1.0182087854770074,0,NA,1,2115877,0,1.942890293094024e-16
New Mexico,2016-06-25,-1.2571293905842438,0,NA,1,2115877,0,0
New Mexico,2016-07-02,-1.0851642573025446,0,NA,1,2115877,0,0
New Mexico,2016-07-09,-1.4774141304166388,0,NA,1,2115877,0,0
New Mexico,2016-07-16,-0.403881833393134,0.31,NA,1,2115877,7,7
New Mexico,2016-07-23,-0.4763812124769611,0.26,NA,1,2115877,6,6
New Mexico,2016-07-30,-0.5797253107566315,0.18,NA,1,2115877,4,4
New Mexico,2016-08-06,-0.49806546623313125,0.24,NA,1,2115877,5,5
New Mexico,2016-08-13,-0.6181269215060594,0.16,NA,1,2115877,3,3
New Mexico,2016-08-20,-0.5199865015353591,0.23,NA,1,2115877,5,5
New Mexico,2016-08-27,0.00962868248494138,0.67,NA,1,2115877,14,14.000000000000002
New Mexico,2016-09-03,-0.13521032665068072,0.54,NA,1,2115877,11,11
New Mexico,2016-09-10,-0.14817798588172423,0.53,NA,1,2115877,11,10.999999999999998
New Mexico,2016-09-17,0.04816128047086833,0.71,NA,1,2115877,15,15
New Mexico,2016-09-24,-0.23978187368755013,0.45,NA,1,2115877,10,10
New Mexico,2016-10-01,-0.6103751641461241,0.16,NA,1,2115877,3,3
New Mexico,2016-10-08,-0.34364409834773896,0.36,NA,1,2115877,8,8.000000000000002
New Mexico,2016-10-15,-0.06423436979309695,0.6,NA,1,2115877,13,13
New Mexico,2016-10-22,-0.24970317663815428,0.44,NA,1,2115877,9,9
New Mexico,2016-10-29,-0.6298247984750097,0.15,NA,1,2115877,3,3
New Mexico,2016-11-05,-0.17419050288435808,0.5,NA,1,2115877,11,11.000000000000002
New Mexico,2016-11-12,-0.7143156610435283,0.09,NA,1,2115877,2,2
New Mexico,2016-11-19,-0.28630061474819185,0.41,NA,1,2115877,9,9
New Mexico,2016-11-26,-0.14493381955267795,0.53,NA,1,2115877,11,11
New Mexico,2016-12-03,-0.0964345964853729,0.57,NA,1,2115877,12,12
New Mexico,2016-12-10,0.11580069541907365,0.78,NA,1,2115877,17,17
New Mexico,2016-12-17,0.7822649194442418,1.63,NA,1,2115877,34,34
New Mexico,2016-12-24,1.4968087772916032,3,NA,1,2115877,63,63
New Mexico,2016-12-31,1.3158624008694662,2.6,NA,1,2115877,55,55
New Mexico,2017-01-07,0.8448270195852793,1.73,NA,1,2115877,37,37
New Mexico,2017-01-14,0.901208273498273,1.82,NA,1,2115877,39,39
New Mexico,2017-01-21,0.9304992040482304,1.87,NA,1,2115877,40,40
New Mexico,2017-01-28,0.8266231281397208,1.7,NA,1,2115877,36,36
New Mexico,2017-02-04,0.7143156610435283,1.53,NA,1,2115877,32,32
New Mexico,2017-02-11,0.6694616688536218,1.46,NA,1,2115877,31,31
New Mexico,2017-02-18,0.3064225114091028,0.99,NA,1,2115877,21,21
New Mexico,2017-02-25,0.44426612140705724,1.16,NA,1,2115877,25,25
New Mexico,2017-03-04,0.25964912009924507,0.94,NA,1,2115877,20,20
New Mexico,2017-03-11,0.36414593125703326,1.06,NA,1,2115877,22,22
New Mexico,2017-03-18,0.30978803489598966,1,NA,1,2115877,21,21
New Mexico,2017-03-25,-0.01283839761208347,0.65,NA,1,2115877,14,14
New Mexico,2017-04-01,-0.0738859288824961,0.59,NA,1,2115877,12,12
New Mexico,2017-04-08,-0.4231098599869312,0.3,NA,1,2115877,6,6
New Mexico,2017-04-15,-0.3572953928969068,0.35,NA,1,2115877,7,7
New Mexico,2017-04-22,-0.37101360188899934,0.34,NA,1,2115877,7,7
New Mexico,2017-04-29,-0.45848099385016494,0.27,NA,1,2115877,6,6
New Mexico,2017-05-06,-0.5163158858752855,0.23,NA,1,2115877,5,5
New Mexico,2017-05-13,-0.269620815672952,0.42,NA,1,2115877,9,9
New Mexico,2017-05-20,-0.36757759947211754,0.34,NA,1,2115877,7,7
New Mexico,2017-05-27,-0.7060554592544745,0.1,NA,1,2115877,2,2
New Mexico,2017-06-03,-0.9916201777593606,0,NA,1,2115877,0,4.996003610813204e-16
New Mexico,2017-06-10,-1.2225204283550797,0,NA,1,2115877,0,0
New Mexico,2017-06-17,-0.8773773893133455,0,NA,1,2115877,0,3.0357660829594124e-17
New Mexico,2017-06-24,-1.062316140348573,0,NA,1,2115877,0,0
New Mexico,2017-07-01,-1.6034523230214623,0,NA,1,2115877,0,0
New Mexico,2017-07-08,-1.4679217472652255,0,NA,1,2115877,0,0
New Mexico,2017-07-15,-0.7910115356703972,0.05,NA,1,2115877,1,0.9999999999999998
New Mexico,2017-07-22,-0.9012082734982731,0,NA,1,2115877,0,0
New Mexico,2017-07-29,-1.7041756790844802,0,NA,1,2115877,0,0
New Mexico,2017-08-05,-1.7322636406620533,0,NA,1,2115877,0,0
New Mexico,2017-08-12,-2.1442826856581063,0,NA,1,2115877,0,4.553649124439119e-18
New Mexico,2017-08-19,-0.858665720497899,0.01,NA,1,2115877,0,0
New Mexico,2017-08-26,-1.1763961244428371,0,NA,1,2115877,0,0
New Mexico,2017-09-02,-1.6271125869993333,0,NA,1,2115877,0,0
New Mexico,2017-09-09,-0.8726708518850297,-0,NA,1,2115877,-0,0
New Mexico,2017-09-16,-0.5236641366151948,0.22,NA,1,2115877,5,5
New Mexico,2017-09-23,-1.1205393474990466,0,NA,1,2115877,0,6.661338147750939e-16
New Mexico,2017-09-30,-1.3235293244019557,0,NA,1,2115877,0,0
New Mexico,2017-10-07,-1.2293247694272094,0,NA,1,2115877,0,0
New Mexico,2017-10-14,-1.4048993282099396,0,NA,1,2115877,0,0
New Mexico,2017-10-21,-0.8540346561466328,0.01,NA,1,2115877,0,0
New Mexico,2017-10-28,-1.189316917010788,0,NA,1,2115877,0,0
New Mexico,2017-11-04,-0.7954076000003965,0.04,NA,1,2115877,1,1.0000000000000002
New Mexico,2017-11-11,-0.4620491216847312,0.27,NA,1,2115877,6,6
New Mexico,2017-11-18,-0.43014045991992683,0.29,NA,1,2115877,6,6.000000000000002
New Mexico,2017-11-25,0.17419050288435808,0.84,NA,1,2115877,18,18
New Mexico,2017-12-02,-0.673482772902742,0.12,NA,1,2115877,3,2.9999999999999973
New Mexico,2017-12-09,-0.18071140011781306,0.5,NA,1,2115877,11,11
New Mexico,2017-12-16,-0.09965957312583405,0.57,NA,1,2115877,12,12
New Mexico,2017-12-23,0.07710460090480573,0.74,NA,1,2115877,16,16
New Mexico,2017-12-30,0.003209516745318601,0.67,NA,1,2115877,14,14
New Mexico,2018-01-06,-0.3064225114091028,0.39,NA,1,2115877,8,8
New Mexico,2018-01-13,-0.10611267119769238,0.56,NA,1,2115877,12,11.999999999999998
New Mexico,2018-01-20,0.23978187368755013,0.92,NA,1,2115877,19,19
New Mexico,2018-01-27,0.26629398641771435,0.95,NA,1,2115877,20,20
New Mexico,2018-02-03,0.40214131890428817,1.11,NA,1,2115877,23,23
New Mexico,2018-02-10,0.7606552733743384,1.6,NA,1,2115877,34,34
New Mexico,2018-02-17,0.8868492809751833,1.8,NA,1,2115877,38,38
New Mexico,2018-02-24,0.9157555264090173,1.85,NA,1,2115877,39,39
New Mexico,2018-03-03,1.2157722228313628,2.39,NA,1,2115877,51,51
New Mexico,2018-03-10,0.9811789932291329,1.96,NA,1,2115877,41,41
New Mexico,2018-03-17,1.0679759288273738,2.11,NA,1,2115877,45,45
New Mexico,2018-03-24,0.8356904569176151,1.72,NA,1,2115877,36,36
New Mexico,2018-03-31,0.7226248915298931,1.54,NA,1,2115877,33,33
New Mexico,2018-04-07,0.2929946403503234,0.98,NA,1,2115877,21,21
New Mexico,2018-04-14,-0.10934086123305368,0.56,NA,1,2115877,12,12
New Mexico,2018-04-21,-0.19377657182830282,0.49,NA,1,2115877,10,10
New Mexico,2018-04-28,-0.2629701018487596,0.43,NA,1,2115877,9,9
New Mexico,2018-05-05,-0.5721482978765288,0.19,NA,1,2115877,4,3.999999999999999
New Mexico,2018-05-12,-0.33005654860494316,0.37,NA,1,2115877,8,8
New Mexico,2018-05-19,-0.5421603217718869,0.21,NA,1,2115877,4,3.9999999999999996
New Mexico,2018-05-26,-0.7563759626207679,0.07,NA,1,2115877,1,1
New Mexico,2018-06-02,-0.12873514953311851,0.54,NA,1,2115877,11,11
New Mexico,2018-06-09,-1.0736701364284513,0,NA,1,2115877,0,0
New Mexico,2018-06-16,-1.379522626948052,0,NA,1,2115877,0,0
New Mexico,2018-06-23,-1.182831836948813,0,NA,1,2115877,0,0
New Mexico,2018-06-30,-1.4968087772916032,0,NA,1,2115877,0,4.85722573273506e-17
New Mexico,2018-07-07,-0.9454479781877088,0,NA,1,2115877,0,0
New Mexico,2018-07-14,-1.0400095423839284,0,NA,1,2115877,0,7.589415207398531e-19
New Mexico,2018-07-21,-1.0074878696204188,0,NA,1,2115877,0,0
New Mexico,2018-07-28,-1.8091832741840423,0,NA,1,2115877,0,2.846030702774449e-19
New Mexico,2018-08-04,-1.982930797129801,0,NA,1,2115877,0,0
New Mexico,2018-08-11,-3.2203347831747475,0,NA,1,2115877,0,6.071532165918825e-18
New Mexico,2018-08-18,-1.2090789318719612,0,NA,1,2115877,0,0
New Mexico,2018-08-25,-0.9555323008347588,0,NA,1,2115877,0,0
New Mexico,2018-09-01,-0.6574626446980387,0.13,NA,1,2115877,3,3
New Mexico,2018-09-08,-0.4336637273009818,0.29,NA,1,2115877,6,6
