reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.025,54.998058930680216
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.05,67.04363398190563
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.1,86.74739327143229
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.15,102.30334510091181
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.2,115.26943992745082
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.25,126.5741843644298
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.3,137.2944240778601
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.35,149.00163193881755
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.4,162.57377491348055
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.45,176.99725228508026
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.5,192.16353841645102
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.55,207.7554983395047
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.6,223.62139535738189
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.65,257.5027897546638
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.7,284.85635934758534
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.75,346.4765421477299
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.8,396.72663311449236
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.85,484.33329664216024
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.9,574.4546846972747
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.95,787.7779745066264
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.975,1085.7400805375055
2025-12-13,wk inc flu hosp,0,2025-12-20,09,quantile,0.99,1232.2320201833177
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.01,3.5349094089505892
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.025,5.109112834904219
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.05,7.300981763180828
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.1,9.311197068980734
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.15,11.33864291428933
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.2,13.05319201138559
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.25,14.52355348575295
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.3,15.881201607103902
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.35,17.872253693035812
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.4,20.03937381435746
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.45,22.420931518886118
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.5,24.421844548050665
