reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.05,138.4868973286513
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.1,163.26099474198574
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.15,182.41654538338486
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.2,199.22169714085848
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.25,214.86093995701225
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.3,229.94383881348858
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.35,244.85958446778454
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.4,259.9029737230386
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.45,275.33314331461213
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.5,291.4093731886552
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.55,308.42086969001275
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.6,326.72045603185853
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.65,346.77265939691637
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.7,369.2339147381848
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.75,395.1033503588459
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.8,426.0428367632386
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.85,465.16973048892515
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.9,519.5328365561594
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.95,611.9840376843727
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.975,705.3695574997902
2025-11-29,3,wk inc flu hosp,2025-12-27,26,quantile,0.99,831.9813883472289
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.01,118.16759518658775
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.025,139.527557891754
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.05,160.9363356662738
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.1,189.69765039465466
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.15,211.93615263353664
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.2,231.44597576415651
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.25,249.60224508224132
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.3,267.11263078024706
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.35,284.42896113990656
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.4,301.89347844333116
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.45,319.8070256669193
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.5,338.47061204663066
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.55,358.2199896612092
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.6,379.464766146738
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.65,402.74423107971705
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.7,428.820468017295
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.75,458.8534079592745
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.8,494.7723878181427
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.85,540.1964808138648
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.9,603.308947723376
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.95,710.6395216006787
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.975,819.0547862084223
2025-12-06,3,wk inc flu hosp,2026-01-03,26,quantile,0.99,966.0439036960968
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.01,60.98812546644694
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.025,72.09906586977812
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.05,83.23539870163825
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.1,98.19634494857151
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.15,109.76428055062206
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.2,119.91282271223454
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.25,129.3572786377722
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.3,138.46576139194985
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.35,147.47330121242135
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.4,156.5579243276276
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.45,165.876122039902
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.5,175.58447213581488
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.55,185.85762479564568
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.6,196.9086480896007
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.65,209.01806752361534
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.7,222.5823006899259
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.75,238.2047158803536
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.8,256.88890789272125
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.85,280.51743183339136
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.9,313.34702373006564
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.95,369.17781455432157
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.975,425.5728354864822
2025-12-13,3,wk inc flu hosp,2026-01-10,26,quantile,0.99,502.033049714702
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.01,8.967114106548747
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.025,10.753649995442634
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.05,12.544268750703035
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.1,14.94984977550497
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.15,16.80986624245322
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.2,18.441657444054623
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.25,19.96023812665743
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.3,21.424797447741593
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.35,22.873126083820722
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.4,24.333848996844804
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.45,25.832128532913252
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.5,27.393140943986467
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.55,29.044968354866185
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.6,30.82187012978111
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.65,32.768952161293946
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.7,34.94995471168771
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.75,37.46189379116765
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.8,40.46613811013384
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.85,44.265385022567955
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.9,49.544078095529116
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.95,58.52115005272873
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.975,67.58894496413166
2025-11-08,3,wk inc flu hosp,2025-12-06,27,quantile,0.99,79.8830363580766
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.01,20.5432966986935
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.025,24.404782812514277
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.05,28.275093787832045
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.1,33.47460742799443
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.15,37.494917237189235
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.2,41.021932342125076
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.25,44.30424995748392
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.3,47.469803762694504
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.35,50.60027595261015
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.4,53.75753760061132
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.45,56.99597555146166
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.5,60.37000670657781
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.55,63.9403288306353
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.6,67.78099140680422
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.65,71.98948801406347
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.7,76.7035892615719
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.75,82.13298921624119
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.8,88.62647630056463
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.85,96.83831200257457
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.9,108.24787848656034
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.95,127.65126070854224
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.975,147.25073494862374
2025-11-15,3,wk inc flu hosp,2025-12-13,27,quantile,0.99,173.82364820207914
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.01,35.7787089242754
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.025,42.37103672728795
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.05,48.97843033089892
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.1,57.855038279715274
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.15,64.71850984239175
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.2,70.73982885081564
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.25,76.3434003868111
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.3,81.74763278514375
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.35,87.09197386156912
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.4,92.4820498918851
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.45,98.01071007929617
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.5,103.77085493971484
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.55,109.86610767671003
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.6,116.42288554320251
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.65,123.6076295446429
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.7,131.65554161894445
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.75,140.92461140705936
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.8,152.0102903873037
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.85,166.02953355339315
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.9,185.50794164179538
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.95,218.63338928658462
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.975,252.09360515913986
2025-11-22,3,wk inc flu hosp,2025-12-20,27,quantile,0.99,297.4588737848153
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.01,56.424411243934934
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.025,66.71733761050334
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.05,77.03378695421223
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.1,90.8932725156417
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.15,101.60954900016084
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.2,111.01093118795248
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.25,119.76006365424803
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.3,128.1979580985203
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.35,136.54234126956578
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.4,144.9581326786178
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.45,153.59030236362582
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.5,162.58390047959983
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.55,172.10071904236096
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.6,182.33813954061225
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.65,193.556034520846
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.7,206.1216363629674
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.75,220.59389194043612
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.8,237.9025089990307
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.85,259.79144443055367
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.9,290.20404316392904
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.95,341.92443748528274
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.975,394.1675219429927
2025-11-29,3,wk inc flu hosp,2025-12-27,27,quantile,0.99,464.9985521217849
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.01,58.33595146616511
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.025,68.97150812406676
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.05,79.63137079050576
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.1,93.95221004344371
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.15,105.02520927163506
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.2,114.73954408370668
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.25,123.77991712620769
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.3,132.4986916748078
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.35,141.12084215274643
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.4,149.8167779016675
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.45,158.7362947131078
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.5,168.02927116259627
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.55,177.8628849884922
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.6,188.44108810219186
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.65,200.03240367131735
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.7,213.01628848434655
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.75,227.97029560342378
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.8,245.85508082782042
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.85,268.4726537776528
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.9,299.89762520205045
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.95,353.33968478584626
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.975,407.32183378267814
2025-12-06,3,wk inc flu hosp,2026-01-03,27,quantile,0.99,480.51068287917076
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.01,68.53473525737529
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.025,80.99835298403652
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.05,93.4904544853242
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.1,110.27278866065629
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.15,123.24903747460607
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.2,134.63309187447666
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.25,145.22734258766656
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.3,155.44471780497224
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.35,165.54886101020236
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.4,175.73947184857698
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.45,186.19209331637077
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.5,197.08236542293125
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.55,208.60620075566115
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.6,221.00260689451406
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.65,234.5862613142706
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.7,249.80184260651734
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.75,267.3261748261645
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.8,288.2850332414135
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.85,314.7901605440028
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.9,351.6165198501663
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.95,414.2443091237085
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.975,477.5050194749921
2025-12-13,3,wk inc flu hosp,2026-01-10,27,quantile,0.99,563.2737165290636
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.01,14.240130013461474
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.025,16.97181733332156
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.05,19.70974752484823
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.1,23.38798048014363
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.15,26.232022645251956
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.2,28.7270989332708
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.25,31.0490716518927
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.3,33.2884434727776
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.35,35.50299790449247
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.4,37.73650369866238
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.45,40.02743512395719
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.5,42.41428771168385
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.55,44.94000019299939
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.6,47.65695655382414
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.65,50.63412557084521
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.7,53.968968743339154
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.75,57.80982756645789
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.8,62.40344147754625
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.85,68.21264725965878
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.9,76.28398745633912
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.95,90.01030204503549
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.975,103.87533578578352
2025-11-08,3,wk inc flu hosp,2025-12-06,28,quantile,0.99,122.67351038659352
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.01,17.404749851355106
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.025,20.703673269313825
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.05,24.010135894042815
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.1,28.45215557349611
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.15,31.88676437074982
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.2,34.899944369901576
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.25,37.70407576577284
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.3,40.40845415041621
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.35,43.08286180388902
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.4,45.78015607873704
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.45,48.546800442788836
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.5,51.429284041706055
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.55,54.47946185344373
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.6,57.760595422111415
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.65,61.35597492183206
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.7,65.38329977595318
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.75,70.02171465767863
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.8,75.56919455926804
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.85,82.58468452952334
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.9,92.33204214090043
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.95,108.90863211505537
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.975,125.65274633545006
2025-11-15,3,wk inc flu hosp,2025-12-13,28,quantile,0.99,148.35437032976046
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.01,25.01013450000896
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.025,29.672270225804645
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.05,34.34506058063372
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.1,40.62265360674919
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.15,45.47654390642667
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.2,49.734858617772964
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.25,53.6977396865933
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.3,57.51964686227341
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.35,61.29919851804119
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.4,65.11109422113526
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.45,69.02099751261521
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.5,73.09460822221072
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.55,77.40520933186934
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.6,82.04220391874529
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.65,87.12330010976062
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.7,92.81483419617508
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.75,99.36997870587562
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.8,107.20984067312816
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.85,117.1243377015336
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.9,130.8995905324182
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.95,154.32611565563383
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.975,177.98939097713543
2025-11-22,3,wk inc flu hosp,2025-12-20,28,quantile,0.99,210.07199455662203
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.01,23.27462232685797
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.025,27.62567956495888
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.05,31.986680507726835
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.1,37.845404530496424
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.15,42.375421622127746
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.2,46.34960258481362
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.25,50.048062555170006
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.3,53.61495503924813
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.35,57.142318152598506
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.4,60.69986717419043
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.45,64.34888428077947
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.5,68.15068551644941
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.55,72.1736640957667
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.6,76.50125772386038
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.65,81.24332051647266
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.7,86.55509006568828
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.75,92.67284609924137
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.8,99.9895975120296
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.85,109.24255508228804
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.9,122.09866160978751
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.95,143.96206449978462
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.975,166.04642055898577
2025-11-29,3,wk inc flu hosp,2025-12-27,28,quantile,0.99,195.98832974650153
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.01,39.55436426144902
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.025,46.82345202645724
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.05,54.10915222793288
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.1,63.897021424308285
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.15,71.4650882214318
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.2,78.10454815747195
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.25,84.28337519851183
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.3,90.24239920032635
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.35,96.13538351353381
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.4,102.07879787265126
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.45,108.17502326163037
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.5,114.52649724482795
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.55,121.24748085169249
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.6,128.47736916905086
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.65,136.39968982363362
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.7,145.27379028423778
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.75,155.49441095164502
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.8,167.71813159327914
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.85,183.17657237753843
2025-12-06,3,wk inc flu hosp,2026-01-03,28,quantile,0.9,204.65460899042324
