reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.8,368.5691032915184
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.85,407.73749916193077
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.9,468.94005858078884
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.95,594.6871679839591
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.975,741.1152968891638
2026-01-17,wk inc flu hosp,0,2026-01-17,05,quantile,0.99,964.0578192981649
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.01,498.10128603003136
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.025,600.4406811305007
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.05,692.0744099151951
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.1,824.8217842215944
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.15,908.3055176520611
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.2,947.0837573602792
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.25,1012.3622368097847
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.3,1082.3136840762538
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.35,1142.8346737039774
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.4,1173.2788928102982
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.45,1230.0625003888442
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.5,1294.6385597983194
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.55,1351.536208315149
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.6,1424.761702183756
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.65,1511.548783087696
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.7,1615.1276464374635
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.75,1730.0229120562578
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.8,1881.7929633451902
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.85,2069.610832637328
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.9,2315.430315483819
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.95,2785.7443464169596
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.975,3203.7031264410466
2026-01-17,wk inc flu hosp,0,2026-01-17,06,quantile,0.99,3692.7109065890486
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.01,127.3319053136479
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.025,151.5579537926042
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.05,184.3316944146962
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.1,234.76087380391692
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.15,272.81208242562417
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.2,304.7739044775501
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.25,333.6766621173022
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.3,356.9004848355616
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.35,382.3303796858933
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.4,407.9616223868599
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.45,434.2633841108536
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.5,462.6316807280726
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.55,492.87764338027523
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.6,524.2147643562938
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.65,553.1233991064078
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.7,587.8416344552325
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.75,621.5329189388842
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.8,647.8544960550429
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.85,702.3383224456043
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.9,791.762639150719
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.95,902.8465910645031
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.975,1095.6791454379354
2026-01-17,wk inc flu hosp,0,2026-01-17,08,quantile,0.99,1280.7446320930105
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.01,131.31585676212785
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.025,154.7061447386416
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.05,186.37104444170717
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.1,221.56356768340666
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.15,253.09146393691876
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.2,280.3780290633447
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.25,301.75884471261395
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.3,324.0980868509991
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.35,347.0944611977876
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.4,371.28791037833645
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.45,396.9622595325029
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.5,423.4883727200273
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.55,451.67299721797735
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.6,480.22230564424234
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.65,509.53266112944215
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.7,545.9856360254767
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.75,594.2795872754131
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.8,662.9071599088455
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.85,763.0902493006793
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.9,818.5573780448165
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.95,938.068944868332
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.975,1087.1017583653186
2026-01-17,wk inc flu hosp,0,2026-01-17,09,quantile,0.99,1241.9454569080758
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.01,21.362814921972653
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.025,28.36871532053063
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.05,38.14430298388306
